epoch,layer,x,y,label
0,1,23.33739228044977,15.631673265448068,1
0,1,-37.43192507223654,-12.14820677836791,1
0,1,-17.20311645271394,11.701995448556666,1
0,1,-41.70618293184424,-9.831528858390422,1
0,1,-1.2507282177236207,13.1411482505381,1
0,1,50.95651555739145,-9.290464634910975,1
0,1,-37.53216115103642,-13.603800027354827,1
0,1,-25.63386076484332,-11.084401732426263,1
0,1,37.82377082263312,8.20700929440539,1
0,1,1.9295865264203205,1.6178819305255434,1
0,1,40.56061129610277,6.203430059396566,1
0,1,-3.1438399812811344,-26.37269604931102,1
0,1,-7.241334833036151,-6.308557825637986,1
0,1,34.36666556522932,-17.486233607120266,1
0,1,11.968245906680725,8.200062706663536,1
0,1,-55.95204471585121,2.323741611324895,1
0,1,-38.209677045541,-22.57464507397064,1
0,1,-1.171753533639368,-5.888004987069948,1
0,1,-40.81211586687256,2.688477427065178,1
0,1,29.39808575795255,12.044751431987237,1
0,1,36.86815329341976,19.25484726446836,1
0,1,-37.829050559127325,2.829723841611298,1
0,1,-30.549596828836783,0.5221672562718914,1
0,1,45.1220308570614,0.0965169826417331,1
0,1,-36.30476296622981,10.722985188141566,1
0,1,27.83569443480153,-6.471068427572753,1
0,1,51.695059059943006,-12.902563602039953,1
0,1,-9.36430355825374,-2.8406236698589025,1
0,1,-13.50958066535357,14.34431404804136,1
0,1,3.062014403463964,7.985010632917844,1
0,1,18.39874228391541,5.467836752677808,1
0,1,-1.0372090177561093,15.775394536179649,1
0,1,14.197044119291045,23.12623400935824,1
0,1,3.045179849395472,6.589416485735864,1
0,1,21.75570530400875,1.1953561382656024,1
0,1,8.616030013439811,19.57735084516756,1
0,1,23.211854956996184,21.011652395076567,1
0,1,-37.836905470969725,2.846517506061992,1
0,1,-33.45315155927983,-17.41718598451693,1
0,1,-11.79998820381844,13.66308735802784,1
0,1,22.557881323675325,13.68467272705674,1
0,1,-29.05591991872963,-2.616700127845693,1
0,1,-32.45621402996048,-16.042095296464453,1
0,1,31.99188875163205,1.0385391709389755,1
0,1,-15.14960089672602,25.988524737500704,1
0,1,-56.56628537955215,6.118713383202039,1
0,1,0.2103189383073148,23.71074018172177,1
0,1,-47.61665232423602,-16.12760688361265,1
0,1,-9.53719316128883,-10.936597178536054,1
0,1,42.35237390702733,-1.406943015422854,1
0,1,-32.572158098771794,-10.239745767387044,1
0,1,14.04811007384262,7.7178811759174994,1
0,1,55.03601760661586,-30.49539273960561,1
0,1,-44.07099097929385,-9.551891205488092,1
0,1,49.96975297225435,-9.318755336367367,1
0,1,39.22236122761161,9.436209453760526,1
0,1,-54.44137419155742,8.191311142178277,1
0,1,-35.306717306702645,-11.027873861674522,1
0,1,-34.43282605841668,17.02365706692785,1
0,1,-42.75987936002584,-18.42791604412324,1
0,1,-15.878751582818632,0.61761945698683,1
0,1,25.917664699198497,4.77685202652602,1
0,1,-30.785161438078458,-18.87049724108028,1
0,1,-30.353239114460965,4.923013585268027,1
0,1,19.4990139309379,-9.417517186300104,1
0,1,-55.39015584404901,-7.566363494985225,1
0,1,-50.05306725667401,3.3098508931457498,1
0,1,52.10713285941787,-36.36546590591234,1
0,1,15.918886688042424,16.32890128506855,1
0,1,-12.332769042878857,-0.8004232120050366,1
0,1,-35.16740146885497,-21.669410906295365,1
0,1,-11.670443144930363,15.966176836131876,1
0,1,52.34606479679216,-10.5427828779836,1
0,1,17.57046339881748,23.68076469132749,1
0,1,-43.37614437720105,-26.966406595747653,1
0,1,35.012721949635704,-15.317798082807975,1
0,1,47.19712276374314,-26.90928360636511,1
0,1,-45.38479565481423,-3.873564008605157,1
0,1,7.721743477312167,0.531646812142801,1
0,1,-26.78848628430408,-11.922302481628202,1
0,1,-29.56073539160338,12.12491255757724,1
0,1,-31.90242219675984,15.880423281793275,1
0,1,21.696631466235075,-11.124741084919798,1
0,1,23.83248132804673,-6.24002231438923,1
0,1,-27.65089908791145,12.2082135434014,1
0,1,-3.1316658458164115,-25.18074751552288,1
0,1,-40.89327783938855,-6.010110761596724,1
0,1,-8.232772907187616,-7.577948702899032,1
0,1,-37.60745786405548,-4.412413510122719,1
0,1,40.59053566284436,8.590025371746346,1
0,1,21.789880782910004,6.789686971338026,1
0,1,-41.08554620739325,-20.94434073412957,1
0,1,2.540029943605095,-2.681419739875388,1
0,1,-34.04826226938281,-15.557937684361637,1
0,1,-16.50657839349069,18.509807206259108,1
0,1,28.626813647170216,-12.530709757408747,1
0,1,-21.093371302226863,-15.74731244782378,1
0,1,-9.387034694045768,19.368643320737306,1
0,1,8.372877815975128,-33.35483405055889,1
0,1,43.55311535828614,5.2373236137417445,1
0,1,24.51893431958359,20.74273009532377,1
0,1,-3.1882032072121147,-26.45494282841514,1
0,1,51.64248426596372,-5.996864326723499,1
0,1,-12.770357630980092,21.41856554488048,1
0,1,8.66983276391259,18.21045820072071,1
0,1,-47.47461676334472,0.3216083502999779,1
0,1,1.2539883907305205,26.691659939358,1
0,1,52.10713285941787,-36.36546590591234,1
0,1,19.21684222160806,16.769974086121437,1
0,1,19.04697146069824,23.36239974871705,1
0,1,-52.66810336612127,2.2735425086085206,1
0,1,20.16256976264921,21.39261720688428,1
0,1,54.71937633440595,-27.252996028707106,1
0,1,53.10286930199042,-36.04717220755431,1
0,1,-18.32372007791848,10.748195546202512,1
0,1,0.0660726872067016,19.632716128050888,1
0,1,-48.44455390149578,-0.278622046545128,1
0,1,-38.26571687401128,-15.744573660695488,1
0,1,-8.440692446066617,22.00176318518022,1
0,1,-34.36834108585072,-8.94366570399274,1
0,1,-15.261229571627489,26.02337328031057,1
0,1,40.21288917661701,-2.540746380245055,1
0,1,18.61632543573415,28.675740949516054,1
0,1,-3.812609066855371,13.822550719687031,1
0,1,4.9982850549421824,15.123086863033848,1
0,1,-44.43985761329811,3.806864023899213,1
0,1,-35.97747459368056,-21.34808575730337,1
0,1,-32.9562011044568,4.677642635057081,1
0,1,-30.440920076207373,-22.565298185405677,1
0,1,49.42629555648605,6.085259023754997,1
0,1,51.904393808811626,-7.983787497193086,1
0,1,17.677842689817936,-5.594304844244289,1
0,1,39.81578049383715,-16.65115813533992,1
0,1,-22.143682686805526,-11.992404764517053,1
0,1,-31.06783201449109,6.52591797978795,1
0,1,-2.693974123676066,12.91883792984108,1
0,1,16.649465434746553,4.9741602565786645,1
0,1,36.00577299162525,4.999958778083941,1
0,1,-16.019274501045015,1.843453165954472,1
0,1,27.01935088256123,-15.856489396370677,1
0,1,7.463536969875796,-34.818354044754784,1
0,1,-45.619827713557,1.9244527091299932,1
0,1,-41.83928575001416,20.189820111288142,1
0,1,25.607819527485013,-16.359401031373626,1
0,1,-21.76137027408409,16.6802190932228,1
0,1,-37.95287209008822,0.2335748733659746,1
0,1,31.48788604064293,8.007930431268132,1
0,1,-27.093990898430327,1.7233010082405842,1
0,1,-17.2275904503929,22.993195244783195,1
0,1,22.81714538595632,6.868615763287577,1
0,1,-43.66801592385482,-2.60660964058116,1
0,1,-39.94036228798956,-3.497135510001548,1
0,1,25.73417366622728,2.2453405016357677,1
0,1,53.154738721224895,-32.41222243491773,1
0,1,-0.5762087135446604,18.234075433374727,1
0,1,-42.91052733294815,1.4626222486133034,1
0,1,38.83013465086009,12.658941521054834,1
0,1,-50.07807212290176,-2.757664158339744,1
0,1,49.67320929263318,-6.237480597522213,1
0,1,-8.624462596865358,-10.3107759481168,1
0,1,14.257322564886678,18.678012421630616,1
0,1,46.37132506614182,-2.5819311070923967,1
0,1,6.225321617658586,18.40980881598642,1
0,1,53.18775735654064,1.2538801634652164,1
0,1,-28.99293948606204,-15.956771814704853,1
