epoch,layer,x,y,label
0,1,-47.26578692911574,-19.695668934095256,0
0,1,-50.57366195533445,-5.335523815867566,1
0,1,-3.656797674927661,12.278993821766258,0
0,1,55.03601760661586,-30.49539273960561,1
0,1,31.542866589189558,-11.498971224929187,0
0,1,52.53580932257172,-11.099374618560034,1
0,1,-0.5779094319929267,2.378800709629723,1
0,1,33.031124549405625,17.664742250399488,1
0,1,-33.41108375812609,-23.09146139716741,1
0,1,-22.382430489383744,14.388315453751003,1
0,1,-32.20708145183285,-17.68017739295743,0
0,1,48.378688126356174,-9.666170245188928,0
0,1,-1.964759268869145,7.479754825949307,1
0,1,51.91256981018846,-26.873337235555066,0
0,1,-17.919287342446864,0.11907847185882027,1
0,1,-34.42688270543618,-12.590092549504387,1
0,1,36.00577299162525,4.999958778083941,1
0,1,23.211854956996184,21.011652395076567,1
0,1,31.023689457987118,-6.7995892398132085,1
0,1,-38.209677045541,-22.57464507397064,1
0,1,28.52336743223597,-6.4334650362976555,0
0,1,-13.671806841865584,13.744486920773966,0
0,1,36.86815329341976,19.254847264468356,1
0,1,33.3101837384005,23.49796922967527,1
0,1,-23.08734924898991,-15.9863425716725,0
0,1,-8.024096766898447,16.441169846034956,0
0,1,-31.040091152665266,-7.232656536611437,0
0,1,-9.693721837248631,-5.5603749138049166,0
0,1,-27.22540672880857,14.634174407103794,0
0,1,42.83990375202442,-2.239843969341603,1
0,1,14.711260598932524,21.736356049564993,0
0,1,55.53494386209616,-29.305541822382462,1
0,1,-31.185027222104733,9.334280473069754,0
0,1,-37.53216115103642,-13.603800027354827,1
0,1,0.2103189383073148,23.71074018172177,1
0,1,-47.67258937387616,-10.34418859167391,1
0,1,-24.19432066904493,-14.516399459666665,1
0,1,53.154738721224895,-32.41222243491773,1
0,1,47.332050638293325,6.074646927449137,0
0,1,-39.27475454498307,-11.87165545552943,1
0,1,-42.98131078503194,-11.61844646302531,0
0,1,12.94390099249066,13.57949556732131,0
0,1,-45.38479565481423,-3.873564008605157,1
0,1,-49.717138769281696,-15.737567907852615,0
0,1,30.01566024042297,15.300206246112666,0
0,1,-20.489296517749835,9.5814162875783,1
0,1,7.036878027759063,-32.92753570092951,0
0,1,-14.892485255567534,19.530113813817234,0
0,1,-44.87158770331708,-8.651213028201555,0
0,1,-42.80025951947741,7.674062867949599,1
0,1,26.350717607712603,27.75320570201773,0
0,1,-1.2507282177236207,13.1411482505381,1
0,1,-36.07032973848336,-11.336896055779729,1
0,1,23.684284200675336,-9.38309336675851,0
0,1,28.817638136586485,21.943154020746466,0
0,1,-37.36954781850069,-5.338429674439627,1
0,1,-15.444892737266574,21.330733480981714,1
0,1,-38.26571687401128,-15.744573660695488,1
0,1,24.356171462840457,25.086478098371803,0
0,1,-42.40214640686453,2.3041683128162354,1
